Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[-0.032461125403642654, 0.08254080265760422, 0.0058531928807497025]","[-0.04301033169031143, 0.050541821867227554, -0.0234739501029253]","[-0.022173043340444565, 0.02646220661699772, -0.031427353620529175]","[-0.0003028120845556259, 0.005395354703068733, -0.041947897523641586]","[0.026416819542646408, -0.01189169380813837, -0.03449838608503342]","[-0.018846722319722176, -0.018307408317923546, -0.007567478809505701]","[-0.006187759339809418, -0.043819718062877655, -0.013167014345526695]","[0.009281674399971962, -0.05961838737130165, -0.017221229150891304]","[0.018717598170042038, -0.0741690993309021, -0.03950149938464165]","[-0.001757896738126874, -0.006200547330081463, 0.0030997530557215214]","[0.018587015569210052, -0.013049528002738953, -0.021875973790884018]","[0.009225394576787949, 0.00299156759865582, -0.040427833795547485]","[-0.004230637103319168, 0.011759623885154724, -0.031031226739287376]","[0.012598475441336632, 0.0087819779291749, 0.0075947013683617115]","[0.021584074944257736, 0.01475257147103548, -0.025594761595129967]","[0.006553997285664082, 0.032316673547029495, -0.03259856626391411]","[-0.0031508207321166992, 0.0373578816652298, -0.014059169217944145]","[0.014244782738387585, 0.030864957720041275, 0.0052759116515517235]","[0.02110913209617138, 0.03319719806313515, -0.016877753660082817]","[0.008016383275389671, 0.04557889327406883, -0.02780323103070259]","[-0.001160796731710434, 0.04960474371910095, -0.016564512625336647]"
0,"[0.023630719631910324, 0.019068177789449692, 0.0778399258852005]","[-0.002682164777070284, 0.022988568991422653, 0.06030502915382385]","[-0.020740356296300888, 0.021033989265561104, 0.04516620934009552]","[-0.029322639107704163, 0.024100927636027336, 0.014104819856584072]","[-0.0298210009932518, 0.019723068922758102, -0.012702043168246746]","[-0.015605657361447811, -0.0077882143668830395, 0.004990346264094114]","[-0.03719018027186394, 0.0017666132189333439, -0.012230618856847286]","[-0.05235479399561882, 0.008702194318175316, -0.011267079040408134]","[-0.06910263001918793, 0.015446431003510952, -0.009185826405882835]","[-0.003548016306012869, -0.004873502999544144, -0.0015502729220315814]","[-0.022942811250686646, 0.010602905414998531, -0.005990563426166773]","[-0.02248026244342327, 0.02278463914990425, 0.018199581652879715]","[-0.011274361051619053, 0.010868217796087265, 0.0480877123773098]","[0.009667237289249897, 0.0019652736373245716, -0.004652771167457104]","[-0.007016219198703766, 0.022964559495449066, -0.005078471265733242]","[-0.00887684803456068, 0.02812114916741848, 0.023837175220251083]","[0.0055809179320931435, 0.022994518280029297, 0.050260789692401886]","[0.020916853100061417, 0.019857147708535194, 0.007310922723263502]","[0.0013548396527767181, 0.02776842936873436, 0.005344743374735117]","[-0.004478497430682182, 0.020787063986063004, 0.024364499375224113]","[0.0020114057697355747, 0.017373066395521164, 0.04260451719164848]"
0,"[-0.05034837871789932, 0.07418607920408249, -0.01966811902821064]","[-0.04409853741526604, 0.04471129924058914, -0.04211728647351265]","[-0.014636438339948654, 0.02607390284538269, -0.04401655122637749]","[0.014512117952108383, 0.01260247454047203, -0.044171858578920364]","[0.03721380978822708, 0.00016424525529146194, -0.03715796023607254]","[-0.011911285109817982, -0.020499633625149727, -0.011408633552491665]","[0.008775588124990463, -0.04270286485552788, -0.0102562066167593]","[0.02927311323583126, -0.053865477442741394, -0.013553776778280735]","[0.04489031806588173, -0.06606151908636093, -0.030878666788339615]","[-0.002698085969313979, -0.006654746830463409, 0.006236527115106583]","[0.022913087159395218, -0.0009500039741396904, -0.01842004619538784]","[0.010542728006839752, 0.014776965603232384, -0.0315103605389595]","[-0.006838918663561344, 0.019863959401845932, -0.018957965075969696]","[0.007995779626071453, 0.01117957103997469, 0.009532793425023556]","[0.022837020456790924, 0.018647469580173492, -0.017581135034561157]","[0.010092245414853096, 0.0355859249830246, -0.024480808526277542]","[-0.006056139245629311, 0.04298479110002518, -0.010294165462255478]","[0.008541233837604523, 0.029821470379829407, 0.008052147924900055]","[0.021380800753831863, 0.031101441010832787, -0.014985164627432823]","[0.011524760164320469, 0.0455729216337204, -0.029340101405978203]","[-1.7913058400154114e-05, 0.0490175299346447, -0.02217162773013115]"
0,"[-0.01563297212123871, 0.08361832797527313, -0.042258892208337784]","[-0.026979682967066765, 0.045624006539583206, -0.06198539584875107]","[-0.012453064322471619, 0.013327476568520069, -0.05439377576112747]","[0.005747261457145214, -0.014529135078191757, -0.0495259128510952]","[0.021595653146505356, -0.03786991909146309, -0.028703443706035614]","[-0.020728234201669693, -0.019514769315719604, -0.008265340700745583]","[-0.01674734242260456, -0.047287024557590485, -0.004132185131311417]","[-0.007045384496450424, -0.06702720373868942, -0.002109023742377758]","[-0.004236048087477684, -0.08594571053981781, -0.01152728870511055]","[-0.004000629298388958, -0.004948215559124947, 0.0065181665122509]","[0.019535647705197334, -0.02108982764184475, -0.01849484257400036]","[0.015961838886141777, -0.007078454829752445, -0.03997204452753067]","[0.004155402071774006, 0.0020132362842559814, -0.028818627819418907]","[0.01321494486182928, 0.009604989551007748, 0.007996225729584694]","[0.026396794244647026, 0.00988265872001648, -0.028254492208361626]","[0.01389961875975132, 0.030177585780620575, -0.03720793128013611]","[0.004876435734331608, 0.03689044713973999, -0.016892647370696068]","[0.01981884054839611, 0.031790509819984436, -0.0021630865521728992]","[0.029966682195663452, 0.029283620417118073, -0.025312131270766258]","[0.017207860946655273, 0.043880440294742584, -0.03836476430296898]","[0.01162646897137165, 0.04921376332640648, -0.024269526824355125]"
0,"[-0.07952068746089935, -0.004703383892774582, 0.02345886640250683]","[-0.06805537641048431, -0.015225935727357864, -0.022084245458245277]","[-0.040735673159360886, 0.001961981877684593, -0.031612902879714966]","[-0.01585482433438301, 0.020292460918426514, -0.043831147253513336]","[0.004026475362479687, 0.02729010581970215, -0.03945253789424896]","[0.0006086369976401329, -0.02096875198185444, -0.025663359090685844]","[0.02459532581269741, -0.022878726944327354, -0.03668716549873352]","[0.05012919753789902, -0.023421963676810265, -0.03605450689792633]","[0.07217009365558624, -0.028157539665699005, -0.042460061609745026]","[0.0031720432452857494, -0.0058661820366978645, 0.00034526505623944104]","[0.009501025080680847, 0.015522747300565243, -0.026081817224621773]","[-0.015565887093544006, 0.01680506393313408, -0.025277435779571533]","[-0.02199828252196312, 0.00603703036904335, -0.0018696185434237123]","[0.0014662179164588451, 0.014696946367621422, 0.01771739311516285]","[0.002142840065062046, 0.03130906820297241, -0.0011685353238135576]","[-0.020452333614230156, 0.029107995331287384, 0.0010529342107474804]","[-0.03405497595667839, 0.020277639850974083, 0.02016417868435383]","[-0.00784207135438919, 0.022085851058363914, 0.03276250138878822]","[-0.0028380490839481354, 0.030145874246954918, 0.016564005985856056]","[-0.020722614601254463, 0.032455116510391235, 0.013212906196713448]","[-0.03456778824329376, 0.02901107259094715, 0.023370986804366112]"
0,"[-0.07531671971082687, 0.037666767835617065, -0.007645761128515005]","[-0.05976109951734543, 0.021825741976499557, -0.03872198611497879]","[-0.025047149509191513, 0.026555903255939484, -0.036218952387571335]","[0.011753433384001255, 0.029327858239412308, -0.032763995230197906]","[0.0362483486533165, 0.030993230640888214, -0.01900920458137989]","[-0.002957671880722046, -0.015126580372452736, -0.01878400705754757]","[0.026246877387166023, -0.017033832147717476, -0.02066899463534355]","[0.051044102758169174, -0.011970287188887596, -0.022369656711816788]","[0.08144161105155945, -0.01130510214716196, -0.030844654887914658]","[0.0004604640416800976, -0.006053810473531485, 0.003570258617401123]","[0.022747663781046867, 0.00831788033246994, -0.014424486085772514]","[0.003032535081729293, 0.020805232226848602, -0.01509689912199974]","[-0.015288351103663445, 0.012717406265437603, -0.0013812774559482932]","[0.0033801591489464045, 0.006478041876107454, 0.012579252943396568]","[0.011431436985731125, 0.018433984369039536, -0.0070291608572006226]","[-0.005713603924959898, 0.030053233727812767, -0.005885373800992966]","[-0.023143839091062546, 0.02845585346221924, 0.01160101406276226]","[-0.004971932154148817, 0.021686546504497528, 0.02179623953998089]","[0.005387953948229551, 0.026550626382231712, 0.005084125325083733]","[-0.011323848739266396, 0.03237244859337807, 1.7414175090380013e-05]","[-0.01973877288401127, 0.03431202098727226, 0.009933678433299065]"
0,"[0.0009961500763893127, 0.08055957406759262, -0.05042830854654312]","[-0.01921512372791767, 0.048083946108818054, -0.0603240504860878]","[-0.018959231674671173, 0.009130083955824375, -0.05310362949967384]","[-0.012057574465870857, -0.022187378257513046, -0.0417722649872303]","[-0.0011081462725996971, -0.047768667340278625, -0.021193722262978554]","[-0.02570292353630066, -0.014310460537672043, -0.004635312594473362]","[-0.030453037470579147, -0.04141606017947197, -0.004342835862189531]","[-0.03319714218378067, -0.06486193835735321, -0.004464189987629652]","[-0.033611513674259186, -0.08524459600448608, -0.017938008531928062]","[-0.005000167526304722, -0.004109538160264492, 0.008265120908617973]","[0.006545534357428551, -0.023219358175992966, -0.01870729587972164]","[0.0034196514170616865, -0.008309130556881428, -0.03617304936051369]","[-0.0009467578493058681, 0.006893477868288755, -0.02605583518743515]","[0.016586223617196083, 0.00791129656136036, 0.006248361896723509]","[0.024664616212248802, -0.001850002445280552, -0.02529130131006241]","[0.019361278042197227, 0.020502984523773193, -0.033905502408742905]","[0.0129401171579957, 0.03333132341504097, -0.016478441655635834]","[0.029868735000491142, 0.024084560573101044, -0.005966072902083397]","[0.03559480607509613, 0.014795972034335136, -0.025594336912035942]","[0.029443591833114624, 0.030827712267637253, -0.040409114211797714]","[0.02645258605480194, 0.04167615994811058, -0.027395229786634445]"
0,"[0.057329464703798294, 0.027521362528204918, 0.05547157675027847]","[0.02900584042072296, 0.006869163364171982, 0.05173174664378166]","[0.009167487733066082, 0.0014965299051254988, 0.05208834633231163]","[-0.00994924083352089, 0.007293093483895063, 0.03575202450156212]","[-0.01961100660264492, 0.016882849857211113, 0.018118055537343025]","[-0.0069732326082885265, -0.0065018245950341225, 0.008787920698523521]","[-0.026884855702519417, -0.008159901015460491, 0.009064829908311367]","[-0.04956642538309097, -0.009114708751440048, 0.01607177034020424]","[-0.0761510506272316, -1.5068799257278442e-05, 0.010960466228425503]","[-0.001750886905938387, -0.0009668640559539199, 0.0006796509260311723]","[-0.0119496900588274, 0.0032965182326734066, 0.0074128806591033936]","[-0.015315541066229343, 0.012554550543427467, 0.025972425937652588]","[-0.007270190864801407, -0.0011048689484596252, 0.048132821917533875]","[0.0025063296779990196, 0.0029093390330672264, -0.006451608147472143]","[-0.0007801619358360767, 0.015996523201465607, 0.007422456983476877]","[0.001279416959732771, 0.018091341480612755, 0.028674332424998283]","[0.012128690257668495, 0.005886546336114407, 0.04885072633624077]","[0.011920372024178505, 0.018797334283590317, -0.0018922303570434451]","[0.008981149643659592, 0.025493698194622993, 0.005613953806459904]","[0.007079252973198891, 0.020953072234988213, 0.022956231608986855]","[0.019008323550224304, 0.01918630674481392, 0.030716875568032265]"
0,"[-0.0036550872027873993, 0.08401715010404587, -0.04005469009280205]","[-0.017907394096255302, 0.04888558015227318, -0.05461789667606354]","[-0.013884888961911201, 0.014879468828439713, -0.05124342814087868]","[-0.006231026723980904, -0.01425832137465477, -0.04512099176645279]","[0.0053582219406962395, -0.04104365408420563, -0.028399376198649406]","[-0.02255150116980076, -0.017857782542705536, -0.004823602270334959]","[-0.023127824068069458, -0.046184033155441284, -0.004099397920072079]","[-0.020187288522720337, -0.07093039155006409, -0.002414971822872758]","[-0.01894175074994564, -0.09177589416503906, -0.01641518622636795]","[-0.005155624356120825, -0.005020424723625183, 0.00846925750374794]","[0.01125991903245449, -0.01863429695367813, -0.019508492201566696]","[0.010163228027522564, -0.0037727034650743008, -0.039555035531520844]","[-0.0004928640555590391, 0.010514285415410995, -0.029536310583353043]","[0.014035469852387905, 0.008782990276813507, 0.006017157342284918]","[0.025741074234247208, 0.00293536065146327, -0.02624920755624771]","[0.019943904131650925, 0.0241729486733675, -0.036261916160583496]","[0.007902040146291256, 0.035215169191360474, -0.01944613642990589]","[0.02385379746556282, 0.027543021366000175, -0.0040183593519032]","[0.03316299244761467, 0.02209584228694439, -0.026072582229971886]","[0.026335569098591805, 0.03556116670370102, -0.043602537363767624]","[0.019017793238162994, 0.04470404237508774, -0.03264646977186203]"
0,"[-0.0900130420923233, -0.014806272462010384, -0.011371215805411339]","[-0.06569543480873108, -0.02066608890891075, -0.037796616554260254]","[-0.034207575023174286, -0.0010630488395690918, -0.03546944260597229]","[-0.006178636569529772, 0.015026470646262169, -0.03288854658603668]","[0.016197822988033295, 0.0244150273501873, -0.017873713746666908]","[0.007244935724884272, -0.01927778124809265, -0.012874471955001354]","[0.039073165506124496, -0.014639361761510372, -0.01704343967139721]","[0.06318608671426773, -0.004979373887181282, -0.018424564972519875]","[0.08820255845785141, 0.0023788250982761383, -0.034053344279527664]","[0.004717232659459114, -0.004754217807203531, 0.005357419606298208]","[0.01597803644835949, 0.018734412267804146, -0.01576738804578781]","[-0.004397077951580286, 0.018633298575878143, -0.023239003494381905]","[-0.016515184193849564, 0.008466892875730991, -0.0063046556897461414]","[-0.0032203563023358583, 0.013363397680222988, 0.00936185847967863]","[-0.0008516823872923851, 0.030640140175819397, -0.006699416320770979]","[-0.02453952468931675, 0.029545830562710762, -0.013887794688344002]","[-0.03654885292053223, 0.017214592546224594, -0.0017664197366684675]","[-0.01907031051814556, 0.02007048949599266, 0.012625354342162609]","[-0.015278734266757965, 0.03251306340098381, -0.002082675928249955]","[-0.0325293242931366, 0.032669469714164734, -0.014655940234661102]","[-0.041044678539037704, 0.026201501488685608, -0.012446779757738113]"
0,"[-0.08420491218566895, 0.001413898542523384, 0.02999269776046276]","[-0.07033184915781021, -0.01678888313472271, -0.012730461545288563]","[-0.041401345282793045, -0.002221832051873207, -0.02065705880522728]","[-0.01729806512594223, 0.015844419598579407, -0.03575536236166954]","[0.006654917262494564, 0.023447278887033463, -0.031097225844860077]","[0.0033400999382138252, -0.025213725864887238, -0.0203679408878088]","[0.027803029865026474, -0.019245650619268417, -0.03810931369662285]","[0.04730798676609993, -0.012124985456466675, -0.041103728115558624]","[0.07531646639108658, -0.004347670823335648, -0.05159434303641319]","[0.003858830314129591, -0.005490305833518505, 0.002840745495632291]","[0.011418944224715233, 0.015786832198500633, -0.02636673115193844]","[-0.017296994104981422, 0.010806471109390259, -0.020747100934386253]","[-0.02147524617612362, -0.005444989539682865, 0.006654479540884495]","[-0.00013747485354542732, 0.01734837330877781, 0.012949199415743351]","[-0.0020058308728039265, 0.025388389825820923, -0.008130903355777264]","[-0.02594713494181633, 0.0224656593054533, -0.004421365913003683]","[-0.03124753013253212, 0.013822095468640327, 0.020863784477114677]","[-0.012936452403664589, 0.029325267300009727, 0.02613820694386959]","[-0.0088156433776021, 0.03136739134788513, 0.008747787214815617]","[-0.026987839490175247, 0.02847505360841751, 0.010647354647517204]","[-0.03105298802256584, 0.025877561420202255, 0.01927117630839348]"
